4676444	M	1945	9	23	ARNSBERG STADT	GUENTHER	WIEDEMANN	000
9109856	F	1968	12	23	HOMBURG V D H BDA STADT	HEIDRUN	DOERGE	000
16428403	M	1931	3	7	BURK	TAWFIK	AL	000
11739333	F	1963	9	9	KARLSRUHE STADT	HELGA	KASSNER	000
8316004	M	1957	5	23	STEINAU STADT	OLIVER	SCHMIDT	000
18719297	M	1976	11	13	SCHWERIN	WOLFGAMG	RUTZ	000
15338379	F	1942	6	17	KEMPTEN ALLGAEU STADT	KATHARINA	ADAM	000
12309697	M	1942	5	23	ELLWANGEN (JAGST) STADT	LUDWIG	HARBRECHT	000
11746939	F	1987	4	1	FREIBURG	HELMA	JANSEN	000
10197923	F	1941	5	24	ESSEN STADT	MARIANNE	KUSMIN	000
2377574	M	1981	4	81	RKOTENBURG (WÜMME)	HERBERT	OBERMAYR	000
6789544	M	1961	5	13	VIERSEN STAD	NALF	WEIGEL	000
3983499	M	1965	12	10	OBERKIRCH STADT	EBERHARD	KAUL	000
18602254	F	1941	3	9		MARIA	KONRAD	000
17339423	M	1948	12	8	BERLIN	HEINRICH	FASSBENDER	000
5410833	F	949	6	30	SCHWABACH STAD	ISABELLA	LANGETSTEIN	000
5079818	M	1967	8	2	VELBERT STADT	HELMUT	KISKEMPER	000
8470601	M	1972	3	12	GROSS-UMSTADT	GERHARD	WEBER	000
20500855	M	1965	12	9	xKX	FRIEDRIHC	HOHENSTEIN	000
18219128	M	179	9	3	KARL-MARX-STADT	UEINHCOLD	ALDINGER	000
7865310	M	1952	9	19	PIRNA	PETER	RACKY	000
8892418	M	1952	11	23	ALTEN-BUSECK	RALF	JUENGER	000
10962781	F	1937	2	8	BAD LAER	CATHERINE	KRAEMER	000
10669071	M	1927	12	26	KARLSRUHE STADT	ALFRED	HEROLD	000
8734913	M	1985	7	19	MARBURG	BRVNO	KANZLER	000
18510858	M	19497	12	58	ROSTBOCK	HERBER	KLEIN	000
19167743	M	1978	12	3	TAUCHA	HERBERT	BAUMANN	000
1967717	M	1961	4	19	WALSRODE STADT	TURGAY	MORKOC	000
17272663	F	1944	6	9	BERLIN	GERDA	WACKER	000
9402692	M	1948	9	19	FRANKFURT (MAIN) STADT	GUENTHER	KAMINSKI	000
19581335	M	1970	4	22	DRESDEN	RUDOLF	GOELL	000
10934973	F	1956	5	4	RHEINSTETTEN	BRIGITTE	GRAEFENHAN	000
6551656	F	1925	10	5	BUEREN STADT	NURCAN	WOLLMANN	000
10887760	M	1949	40	31	STUTTGART STADV	BERNHARD	HERWMAN	000
20702013	M	1938	4	4		KURT	FRANZ	000
20905094	F	1985	9	12	NEUSS	WALTRAUT	ELLE	000
14070396	F	136	111	17	ROSENHEIM STADT	ESDDA	HUELLER	000
2436358	F	1964	4	16	LINGEN (EMS) STADT	CARMEN	HOECHT	000
5921645	M	9186	48	2	EMSDETTEN	KURT	GRAEDTKE	000
20265735	F	1959	7	15	MEKNÈS	SETAR	SCHWAB	252
2005698	F	1964	9	23	DROCHTERSEN	ANNEROSE	SCHEER	000
86298	M	1997	3	11	KIEL	GERD	BOETTCHER	000
12114159	F	1952	5	21	SUEDERBRARUP	KARIN	LUDWIG	000
20665110	M	1979	3	24	MARKTHEIDENFELD	JUERGEN	LANGNER	000
15350834	F	1997	4	02	MÜNCHEN	KESRTIN	BASUER	000
12267307	F	11968	11	29	OESTRINGEN	LAIRSSA	REISS	000
3910163	M	1974	3	1	LEVERKUSEN	DIETER	STOEFKEN	000
13047212	M	1979	9	4	ROTTWEIL	STEFFEN	REINMUTH	000
6977327	M	1955	1	27	OLPE STADT	RUDOLF	KREMER	000
13932774	F	1950	6	5	FINTEL	CHRISTINE	ROGALLA	000
6195975	F	1966	10	13	KERPEN STADT	MARIA	SCHMITZ	000
13626102	F	1911	8	12	TUTTLINGEN STADT	ANJA	REINKE	000
16101838	F	1959	12	5	WOERTH	RENATE	NICKEL	000
7043359	F	1954	9	10	HORN-BAD MEINBERG STADT	SANDRA	STEGEMANN	000
1179584	F	1937	10	10	KELHEIM STADT	KATHLEEN	GRUND	000
6882607	F	1692	3	23	HEBDECK ESTADT	RITA	DMMOUNI	000
14883479	F	1948	1	31	BAD WURZACH STADT	HERTA	JACOB	000
12170403	M	1970	1	27	GÖPPINGEN	KARLHEINZ	KRECEK	000
8998803	M	1970	3	16	KOBLENZ	PIETRO	TEDESCO	000
3363672	F	19266	6	50	DRESDEN	ANKE	WOELLNER	000
1048350	M	1968	8	19	HAMMERSBACH	GUENTHER	FRIEDRICHS	000
14299500	M	1960	5	3	SENDEN STADT	FRANK	LAUSMANN	000
6275222	F	1949	6	19	HHGE	MARLNEE	KARTHAUS	000
6604848	M	1934	6	8	DORSTEN STADT	PAUL	BINKA	000
7541780	M	1990	11	22	REIZ	WEQNER	RBEITER	000
17572008	M	1958	30	82	LEER (OSTFRIESLAND) STADT	NORBERT	MARQUARDL	000
10376625	M	1964	8	19	BAD NEUSTADT A D SAALE STADT	ROLF	BAECHLE	000
2449191	M	7953	6	80	LOERRACH STADT	JULIAN	SHCWARZ	000
14239428	M	1927	6	2	BREUNA	ERWIN	ERB	000
20256320	M	19569	11	227	BITTERFELD	RLUDOLF	NEWI	000
17287349	F	1982	10	19	BERLIN	GERTRUD	SCHOLLA	000
2193869	M	1956	10	6	BAD PYRMONT STADT	GUENTER	OLBRICH	000
14321466	M	1962	12	14	MAINZ STADT	FRANZ	HOEBEL	000
15316897	M	1971	4	17	MERSEBURG	KARLHEINZ	SCHWARZBAUER	000
6254359	M	12936	8	14	MUNCHEN STADT	MARKO	HEXMEN	000
11082459	M	1963	3	10	MANNHEIM STADT	DIETER	SCHWARZ	000
796154	M	1974	8	29	HAMBURG	WERNER	SCHEUER	000
13660658	F	1986	11	14	MÜNCHEN	ANNELIESE	NELLES	000
8539678	M	99160	6	4	KROFDORF-GLEIBERG	MARIO	HAASE	000
6774147	M	1968	8	2	ESSEN STADT	RALF	HAEMMELMANN	000
9885984	F	1926	12	22	LEIPZIG	HEIKE	KROHN	000
11337099	M	1979	9	21	STUTTGART	FRANK	POLLICH	000
5865899	M	1996	8	9	DUISBURG	KLAUS	NOLTENHANS	000
18091465	F	1997	12	6	COTTBUS	KATHARINA	BAER	000
5971443	F	1945	6	4	HERNE STADT	LIESELOTTE	GRUEN	000
7849608	F	1955	0	13	HERBORN STADT	KATHE	BODLT	000
9698385	F	1959	9	28	DIEZ STADT	ELSA	STEINMANN	000
15651954	F	1949	12	24	BERLIN	MARIETHERESE	PRASCH	000
4398984	M	1962	1	17	RATINGEN STADT	FRITZ	SCHUSTER	000
18710188	M	1962	3	7	KOELN STADT	WILFRIED	STRUCK	000
6680725	M	1938	6	4	TROISDORF STADT	PETER	MOMMERTZ	000
17981946	F	1961	4	21	BERNKASTEL-KUES STADT	HEIKE	ROESE	000
18999657	F	1927	8	23	MEISSEN	GABY	DEWERT	000
9053885	M	1952	5	14	GIESSEN UNIVERSITAETSSTADT	HORST	LOEFFLER	000
2372589	F	1963	7	28	FRIEDLAND	ERIKA	BOUCETTA	000
18702703	F	978	4	7	SCHWERIN	WALTRAUD	HESVSE	000
14532968	M	1938	9	27	BERLIN	GILBERT	SEIDL	000
1219095	M	1973	6	14	LEHRTE	HERMANN	AHRENS	000
6907004	M	1962	9	15	OBERHAUSEN STADT	ROLAND	KILIAN	000
7604694	M	1930	4	6	DUELMEN STADT	WILFRIED	HILLBRINK	000
1981039	M	1934	9	4	TWISTRINGEN STADT	MANFRED	KARK	000
4959920	M	9180	5	1	MINDEN	HEINZ	NIHESTERS	000
4725605	M	1954	5	31	HUERTGENWALD	HANS	MAUBACH	000
6872418	M	1952	9	11	HERNE STADT	RICHARD	GOTKE	000
1517155	M	1970	2	22	SEESEN	PETER	GASMANN	000
11086296	M	1974	6	17	GEISLINGEN	DIETER	WETZEL	000
2325029	M	1920	2	5	OLDENBURG (OLDENBURG) STADT	MARC	BERRESHEIM	000
12942193	F	1949	5	18	WEINSBERG STADT	RUTH	LICHNOFSKY	000
7060430	M	1962	3	17	GAZIANTEP	SELAMI	SENOGLU	163
11964191	M	1988	6	5	AALEN	JENS	DREYER	000
20003972	M	1959	1	13	STUTTGART STADT	HEINZ	JANURA	000
11073539	M	1956	12	29	FRANKFURT (MAIN) STADT	DIETER	KNITTEL	000
16208941	F	1967	6	23	WOLFSBURG STADT	ROSEMARIE	VOGT	000
12115375	F	1920	8	10	BRESCIA	KARIN	PATUTO	137
18358977	F	1958	1	14	MANNHEIM STADT	ASTRID	REICHERT	000
19215895	F	1949	10	2	AICHACH STADT	INGE	EBEL	000
18363324	M	1933	2	27	ROSTOCK	BERND	GYSAU	000
803439	M	1964	9	11	HAIGERLOCH STADT	HANSJUERGEN	ROHDE	000
9352236	M	1964	12	13	GIESSEN UNIVERSITAETSSTADT	RALF	CASPAR	000
17780029	M	1952	11	6	KARL-MARX-STADT	ARNO	HUEBNER	000
14157875	F	1966	4	24	GÜSTROW	ELSE	NAEGELE	000
6569609	M	1975	6	14	MOSKAU	OLIVER	KNISCHEVSKI	160
2252567	M	1972	9	4	LINGEN	HORST	WUTTKE	000
7628903	M	1981	3	10	'S-HERTOGENBOSCH	WILHELM	HENDRIKS	148
12512961	M	1919	7	18	ALTENSTEIG STADT	MAX	BUECHELER	000
5831130	F	19432	6	2	MOENCHENGLADBACH STADT	KLARA	BOCK	000
16432833	M	1976	3	20	GOCH	THEO	SCHMIDT	000
1474246	M	1984	1	23	HEPPENHEIM	OTTO	GLOECKL	000
2623803	M	1947	1	11	HANNOVER LANDESHAUPTSTADT	FRANZ	SCHULTE	000
14212363	F	1953	1	15	WUPPERTAL STADT	ERNA	ACHATZ	000
7394717	F	19040	18	4	HAMBURG FREIE UND HANSESTADT	URSULA	JESTER	000
7530541	F	1981	9	28	LÜBBECKE	WALTRAUD	PASS	000
14607010	F	1974	9	26	VOLKACH	HANA	REBERT	000
9829684	M	1940	2	10	GODDERT	GUENTER	MUELLER	000
263226	M	1949	8	13	NANDLSTADT MARKT	HANS	JOSUPEIT	000
16765232	F	1975	5	9	SCHWEINFURT	ZITA	HOFFMANN	000
1812504	M	1986	3	8	GÖTTINGEN	ROBERT	TYBURSKI	000
12864215	M	1923	11	3	STUTTGART STADT	ROLAND	KOEPPEN	000
19211565	F	1953	1	23	DRESDEN	INES	LEINPINSEL	000
18621630	M	1983	5	21	BAD DOBERAN	NORBERT	LEBOK	000
3542286	M	1963	11	8	BIELEFELD STADT	BERND	LUDWIG	000
19067483	M	1979	8	24	LEIPIZVG	GUENER	MEICHSNERF	000
4664417	M	1982	9	30	IMMENHAUSEN	GUENTER	ZEISBERG	000
15654178	F	1937	6	1	BERLIN	MARINA	SEICHTER	000
13022543	F	1938	10	14	ZITTAU	SORIANE	DONOSLO	000
8578386	M	1978	17	11	HAMBURG FREIE UND HANSESTADT	ALBERT	BRENNER	000
14394338	M	169613	8	3102	BOELN STADT	FRITZDIETER	OLDEWURTEL	000
18226039	M	1978	10	16	RATHENOW	RICHARD	KASTNER	000
4373603	M	1925	3	20	GUMMERSBACH STADT	FRIEDRICH	HOLL	000
19572408	F	1925	9	7	HEIDENAU	ROSA	HELD	000
13053507	F	1963	5	4	STOCKACH STADT	STEPHANIE	HUEHMER	000
9056281	M	1943	6	15	GRUENBERG STADT	OTTMAR	SCHAFFNER	000
8901676	M	1980	11	88	OBERURESL	HEINZ	RICHTER	000
4930554	M	1595	90	9	ESSEN STADT	HEINRICH	WENER	000
4890536	M	1992	4	10	DUISBURVG	HEINRICH	ELLEMANL	000
2247226	M	1927	7	12	SEEDORF	ERHARD	FRANZ	000
19567685	M	1926	1	29	FROHNHAUSEN	ROLF	WINTERNHEIMER	000
4012367	M	1970	7	28	REIFENSTEIN	EDMUND	SEGGELMANN	000
10755512	F	1948	3	13	BAD DUERRHEIM STADT	ANJA	EHLSCHLEGER	000
8005549	M	1996	2	12	WOLFHAGEN	JOSEF	KLIEBER	000
14224855	M	1950	1	16	SIANILURRA	ERNST	HALIR	163
2066777	M	1939	7	7	HAMBURG FREIE UND HANSESTADT	IOGANS	RYBEL	000
1139889	F	1983	5	5	OLDENBURG	MARTA	BOCK	000
13874127	F	1934	5	38	HAAR	ACTGERIN	BRAUN	000
19996763	F	1939	5	12	MAGDEBURG	HEIKE	BUSCH	000
1076122	M	1968	6	24	PEINE STADT	HEINRICH	MENNECKE	000
8943973	M	1967	10	9	HATTERSHEIM STADT	STEFFEN	JUENGLING	000
11461493	M	1969	2	6	WOLFSBURG STADT	GERHARD	FISCHER	000
16688	M	1966	4	1	HANDEWITT	HEINRAICH	KELLMANN	000
13578022	M	1947	2	16	REICHOLDSGRUEN	ANDREAS	HOESSLE	000
14464424	M	1978	2	29	MÜNCHEN	GERD	MEIRINGER	000
7617804	M	1941	7	11	HORN-BAD MEINBERG STADT	WILHELM	BECKER	000
198267	M	1971	2	11	BAD NEUENAHR-AHRWEILER	SAMUEL	TSCHIRNER	000
13308500	M	1997	5	3	FREIBURG	WERNER	HAEFELE	000
16215228	F	1918	8	11	LEIPZIG	ROSWITHA	BLANKENBURG	000
11491135	M	1993	1	21	GÖPPINGEN	GERMAN	KUHNER	000
10410041	F	1959	549	19	ASLZKOTTEN STADT	SANDR	KEUL	000
11435079	M	1957	5	5	DOERZBACH	GEORG	SCHIRMEIER	000
13975642	M	1932	4	10	MARKT ERLBACH MARKT	CLAUSARNO	HOEH	000
939791	M	1999	11	2	GLEIWITZ	KARLHEINZ	KRUKOW	152
16019811	F	1972	4	31	NÜRNBERG	PETRA	KRUEGER	000
17620710	F	1945	4	9	HASLACH IM KINZIGTAL STADT	RITA	WEBER	000
13179965	F	1911	5	2	DOBEL	URSULA	FROMBECK	000
14996156	F	1999	10	28	MÜNCHEN	IRENE	SCHROETER	000
12213563	M	1961	10	5	DISCHINGEN	KLAUS	LEONHARDT	000
10798058	M	1962	4	15	RECKLINGHAUSEN STADT	ANTON	ELLMER	000
3699249	F	1922	10	13	LUDWIGSHAFEN AM RHEIN STADT	CHARLOTTE	RIEDEMANN	000
19630333	M	1964	1	23	WURREN	STDPHAN	DOERING	000
8866170	M	1938	1	2	GOETTINGEN STADT	NORBERT	HAEFKE	000
4241553	M	1999	8	7	BAD HONNEF	FERDI	BERKENHEGER	000
14619727	M	1964	10	10	LITZENDORF	HANS	BENNIG	000
18988537	F	1949	4	25	LEIPZIG	FRIEDA	BANZHAF	000
4421687	F	1927	4	26	NEUSTADT AM RUEBENBERGE STADT	GABY	GREWE	000
9357097	M	1942	9	24	BERGISCH GLADBACH STADT	FRANCO	MENCONI	000
6787635	M	1939	1	1	DUELMEN STADT	RALF	SUCKAU	000
19544551	M	1978	10	28	DRESDEN	RENE	HEINE	000
12351457	M	1668	0	18	MUNDERKINGEN STADT	MAWFRED	PUPKE	000
1859028	M	1968	1	29	HANNOVER LANDESHAUPTSTADT	OTTMAR	ELLENBERG	000
17965392	M	1995	9	19	BELZJG	HANSJOACHMI	KOLL	000
1801684	F	16971	50	247	GÖTTINGEN	GISJELA	KPOF	000
15765055	M	1939	6	18	ADAPAZARI	MEHMET	ALTUNOK	163
15922628	M	1939	2	5	DACHSBCAH MAGRKT	OTTO	APPEL	000
3227525	M	1957	8	24	LINNICH STADT	ALFRED	ROESING	000
10889824	M	1966	3	3	COTTBURS	BERNHATD	KURZ	000
12592889	M	1989	5	20	BIBERACH	MORTEZA	FARMANI	000
11853579	M	1965	8	6	WILHELMSFELD	HORST	JUNGHANS	000
20467773	F	1976	5	28	KRAKAU	ELKE	ERNST	152
16845868	M	1990	1	32	SAARBRÜCKEN	ERNST	MANSION	000
18293823	M	1977	9	17	KARL-MARX-STADT	UWE	MEISINGER	000
577919	M	1949	9	24	SILKEBORG	ERNSTAUGUST	PAULSEN	126
9409278	M	1989	3	19	SÃO DOMINGOS DE RANA	OTTO	ANDES	153
19726802	M	1942	3	16	DRESDEN	WERNER	NAUMANN	000
15094899	M	1936	8	12	GIESSEN UNIVERSITAETSSTADT	JOHANN	SCHMID	000
368035	F	1994	4	14	EUTIN	KARIN	BORGWARDT	000
1807236	M	1961	3	21	HANNOVER LANDESHAUPTSTADT	HANSJOACHIM	PIETSCH	000
7482550	M	1941	6	16	HEINSBERG STADT	WALDEMAR	HEINLE	000
6776420	M	1966	7	10	DATTELN STADT	RALF	KOHLGRAF	000
17620034	M	1984	5	29	WITTEN	RICHARD	RIECK	000
315882	F	1943	8	2	GOKELS	BETTINA	SOMMER	000
20181305	M	1991	3	19	MAGDEBURG	MATTHIAS	FRANCKE	000
10604557	M	1987	7	9	TÜBINGEN	ADELBERT	SPOECKER	000
1646547	M	1964	11	1	STAVE	ROBERT	EBELING	000
20427932	F	1983	3	3	JENA	CLAUDIA	OPFERMANN	000
681926	M	1959	5	16	LEVERKUSEN STADT	HORST	EICK	000
4440557	M	1956	8	14	NEUSS STADT	GEORG	POWNUG	000
18751542	M	1958	3	23	BERLIN (WEST) STADT	ANDREAS	WALTER	000
2260813	M	1952	7	4	BREMEN STADT	DIERK	HOLTHOFF	000
14300559	M	1975	7	11	ERDING	FRANK	NEUBAUER	000
3298044	M	1946	6	17	HERNE STADT	ANDREAS	LEWALSKI	000
14790094	M	1927	6	29	LENGFELD	HELMUT	BOUZEK	000
4809959	M	1950	11	6	KIELCH	HANSSIEGBERT	SOBOLEWSKI	152
14449983	M	1990	4	7	GRÄFELFING	GEORG	SOMMER	000
15370990	M	1998	5	28	WICKEDE	KLAUS	HILDEBRAND	000
9182355	M	1985	11	27	BREMERVÖRDE	FRIEDRICH	KRUEGER	000
1398139	F	1929	39	14	BREMESROVERDE STADT	LONA	AUSTMANN	000
5517953	M	1954	2	9	CASTROP-RAUXEL STADT	JOHANNES	KNOBLOCH	000
17614149	F	1952	4	1	BERLIN	RENATE	GRIESS	000
7657903	M	1943	10	16	ASTERT	WILHLEM	KOCH	000
17679544	M	1956	8	1	BERLIN (WEST) STADT	THOMAS	SIEGER	000
19721068	M	1984	1	25	MEISSEN	WERNER	HAIN	000
11816692	M	1965	11	7	ROTENBURG (WUEMME) STADT	HERMANN	SCHAAF	000
11929002	F	1939	5	25	EBERSWALDE	IRIS	EIDELOTH	000
14019250	M	1946	2	89	MUENCHEN STADT	DIETER	MELCH	000
2160727	M	1978	9	1	MUNESTER (WESTFY STADT	HARALD	BEHRENS	000
12205380	M	1967	1	15	NUERNBERG STADT	KLAUS	GERSTNER	000
17383347	M	1979	3	19	DISSEN	HUBERT	BECKER	000
11084801	M	1970	1	6	MÜNCHEN	DIETER	UHLAND	000
7484699	M	1968	4	26	NEUKIRCHEN-VLUYN	WALDEMAR	LOTHAMMER	000
10693271	F	1982	3	18	ÖHRINGEN	ANA	KOENIG	000
17780404	M	1643	1	13	FRANKFURT (ODER)	ARNO	SEIDEL	000
11650031	M	1972	8	5	WEINSBERG	HARALD	LAMOTTE	000
8055305	M	1969	8	7	RIBNITZ-DAMGARTEN	LOTHAR	BERTHOLD	000
11582589	F	1992	10	6	TÜBINGEN	HANNELORE	HIPP	000
8597005	M	14961	7	15	FLIEDEN	TPMAR	SCHLEICH	000
2053661	M	1956	6	29	HILDESHEIM STADT	GEORG	FRICK	000
6268082	M	17979	4	1	KWÖLN	MARKUS	RIYX	000
63281	F	1958	7	18	HERNE STADT	SUSANNE	MIESKE	000
18499193	M	1931	4	17	ROSTOCK	HEINZ	MUELLER	000
15986251	M	1987	3	5	NEUSTADT B. COBURG	PETER	MAYER	000
5856802	M	1961	5	3	GEVELSBERG STADT	KLAUS	KORNMUELLER	000
5067524	M	1965	9	28	COESFELD STADT	HELMUT	ESS	000
17195119	M	1954	5	9	BERLIN	DIETER	HOESE	000
18796301	M	1944	5	28	GROSSENHAIN	BERND	HOFFMANN	000
8626820	F	9138	6	170	TANGERMÜNDE	ANGEILKA	KROELL	000
9771891	M	1985	11	4	ALZEY	FRITZ	REINERT	000
2353	M	1970	12	1	WIESLOCH	HANSWERNER	DENKER	000
15666317	F	1965	10	30	AMBERG STADT	MARITA	BOELKE	000
19143840	F	1939	4	26	DRESDEN	HELENE	FEITSCHER	000
3791978	F	1962	86	5	KOELN STADT	CLUDIA	SCHIANO	000
7734178	M	1965	1	6	WITTEN STADT	WOLFGANG	KOCK	000
11396347	M	17970	9	21	BITBUGR	FRITZ	GEABUER	000
11746172	F	1962	2	29	WUESTENROT	HELLA	LIEBS	000
2560409	M	1937	1	28	SINDELFINGEN STADT	HANSJUERGEN	RISSE	000
8172478	M	1893	1	15	FRIEDBERG	KARLHEINZ	BRAUNHARDT	000
5710947	M	1962	12	15	KOELN STADT	KARL	EICKMEYER	000
17343142	M	1943	90	14	LEIZIG	HEINZ	KOTTKE	000
9854218	M	1979	10	12	KANDEL	HANS	STILB	000
15935480	M	1975	8	24	STARNBERG	OTTO	ZIEGLER	000
16982409	M	1964	8	22	SANKT INGBERT STADT	MATTHIAS	KITSCHE	000
19295942	M	1980	11	26	LEIPZIG	JUERGEN	WEBER	000
13072483	F	1949	10	5	MANNHEIM STADT	SVETLANA	HAERTING	000
10963984	M	1934	3	21	MALATYA	CEMAL	YILMAZ	163
18446115	M	1961	5	19	WOLGAST	GERALD	SCHENKE	000
133617	M	1950	10	4	SCHENEFELD STADT	HELMUT	BERNDT	000
15711454	M	1985	8	16	NÜRNBERG	MARTIN	POLSTER	000
4941530	M	1923	1	29	LUEGDE STADT	HEINZ	BURZLAFF	000
9594227	F	1971	8	19	WESSELING	BRITTA	SCHEIL	000
16290213	F	9154	3	70	OBERNDORF A LCH	SANDRA	MAIER	000
13773520	M	1962	12	18	KALAMARIA	BERND	CHRISTOFORI	134
20704023	M	1936	5	21	MINDEN STADT	KURT	REISING	000
14845907	M	1941	6	4	FOERTSCHENDORF	HERBERT	PECKL	000
3045954	F	1964	8	32	BREMEN STADT	INGEBORG	SCHMEDES	000
15675562	M	1958	9	7	SCHOELLNACH MARKT	MARUKS	HOELLRICH	000
18566605	M	15973	01	18	PARCHRM	KARSTEN	SCMHTIXT	000
6175105	F	1997	1	6	GRONAU	MARIA	FLUEGGEN	000
8818299	M	1955	10	15	FRANKFURT (MAIN) STADT	ANDREAS	KISSEL	000
19754862	M	1982	7	22	BORKEN	WOLFGANG	PROELSS	000
18152061	F	1992	3	10	RÜDERSDORF	MARIKA	BERGMANN	000
17098971	M	1982	10	6	BERLIN	ANDREAS	VOLPERT	000
8432072	M	1973	3	13	LEIPZIG	MANFRED	OTTO	000
3672343	F	1971	11	7	HAGEN	BAERBEL	MAUCH	000
19262340	M	1983	8	19	FRANKENBERG	JOCHEN	SCHMIDT	000
16710054	M	1926	9	22	NUERNBERG STADT	WINFRIED	KRANZ	000
14946981	M	1984	4	3	TROSTBERG	ILHAN	MIRZAMLI	000
19947772	F	1952	10	12	WITTENBERG	GILDA	WEHRLE	000
2311064	M	1923	5	13	AUETAL	HELMUT	KAESEBERG	000
13546933	F	1951	5	27	ALTENMUENSTER	AMEI	BERKEN	000
5951781	M	1962	11	1	BERGISCH GLADBACH STADT	LARS	ZAHNBERG	000
20750253	M	1947	12	13	KOELN STADT	MARTIN	BRUECKMANN	000
13705016	M	1968	11	2	NAUMBURG	ANTON	SIEGL	000
555206	M	1952	5	21	LUEBECK HANSESTADT	LOTHAR	SCHROEDER	000
12794371	M	1962	5	31	BUEHLERTANN	REINER	SCHERRER	000
502225	F	1965	7	14	LUEBECK HANSESTADT	FRAUKE	SCHWARTZ	000
7773808	M	1939	12	17	ADANA	YUSUF	BUEYUEKDENIZ	163
368549	M	1975	4	11	HEIDE	CLAUSDIETER	MICHAELIS	000
3071926	F	1937	12	11	BOPFINGEN STADT	MARGA	GAERTNER	000
10282757	M	1958	1	13	FRANKENTHAL (PFALZ) STADT	OLIVER	DAEHLER	000
16513576	M	1954	7	68	BREMERVOERDE STADT	ULRICH	BARTHOLMOAEUS	000
17367967	F	1956	11	22	UNNA STADT	HILDEGARD	DERE	000
17566696	F	5962	3	49	BERLIN	NATALJA	TABOT	000
7232428	F	1991	7	22	STADE	THERESE	KRUEGER	000
14513931	M	1986	4	18	MÜNCHEN	GERNOT	WOMBACHER	000
10260714	F	1943	2	26	WACHENHEIM AN DER WEINSTRASSE STADT	MONIKA	SCHREIBER	000
12621077	M	1975	9	22	WEINGARTEN	NINO	RIZZO	000
18682611	M	1960	8	6	GÜSTROW	TORSTEN	RANGE	000
13183704	F	1951	2	20	GRONAU (WESTF) STADT	URSULA	LOEBERL	000
7183351	M	1987	6	12	STEINFURT	SVEN	FOBBE	000
14847419	M	1990	4	29	LANDSBERG AM LECH	HERBERT	REISCHL	000
6425728	M	1939	10	20	SPROCKHOEVEL STADT	MICHAEL	STILLER	000
7946470	M	1952	4	22	FRANKFURT (MAIN) STADT	RUDI	HARTMANN	000
15422955	M	1987	12	6	MECHERNICH	KURT	PFISTER	000
1040953	M	1982	7	23	BAD PYRMONT	HEINZ	SEILLER	000
7911694	M	1928	8	11	LOHFELDEN	BERNHARD	KESSLER	000
10050605	M	1984	7	4	ROTENBURG (WÜMME)	JUERGEN	BALZER	000
7100742	F	1952	2	9	KOELN STADT	SIMONE	HOEFT	000
13601326	F	1978	3	29	SCHWELM	ANETTE	KLUGE	000
5476189	M	1957	8	15	AACHEN STADT	JOCHEN	ALFKEN	000
500952	M	8952	3	32	EITTAU	ANDREAS	URBACH	000
12543992	M	1955	8	31	ULM STADT	MICHAEL	KOCIUBINSKI	000
13316496	M	1968	1	12	HEILBRONN STADT	WERNER	MUEGGENBUG	000
16113003	F	1980	4	0	MÜNCHEN	RENATE	MISCHKE	000
7476884	M	1939	12	15	TOENISVORST	VOLKMAR	BERG	000
20733027	F	1972	4	31	GERA	MARGA	VOIT	000
9322827	F	984	9	92	IMIOUPOLTI	IRDTA	KERMOS	134
19307711	M	1931	5	1	DRESDEN	KARLHEINZ	ALBRECHT	000
11444739	M	1971	2	9	BERLIN	GERD	HEMPEL	000
998564	M	1985	3	1	CELLE	ERICH	SCHOSTER	000
12722730	M	1959	10	1	MANNHEIM STADT	PETER	RUETZEL	000
13280916	M	5982	6	28	TROISDORF	WALTER	SCHTOH	000
14386245	M	1962	5	19	DRESDEN	FRITZ	HOFMOCKEL	000
10513693	F	1969	11	4	HERMESKEIL STADT	VIKTORIA	BERGMANN	000
7534724	F	1981	1	1	GIESSEN	AWNDA	GERTJ	000
19831332	F	1926	7	27	WOLFEN	CHRISTA	SCHIER	000
1518083	M	1959	4	25	BRAUNSCHWEIG STADT	JOACHIM	KOHLMANN	000
2538474	M	1947	1	11	VARVL STADT	MANRFED	SARNOW	000
10275761	M	1965	2	25	TRIER STADT	NORBERT	KALLFELS	000
19976727	M	1947	7	23	HAMBURG FREIE UND HANSESTADT	HANSDIETRICH	WOLFF	000
12937674	F	1965	5	6	STUTTGART STADT	RUTH	FERENZ	000
8055215	F	19969	5	27	HANAU	BIRGTI	SCHMIEDAEL	000
9845475	M	1950	5	30	WITTLICH STADT	HANS	GLOBISCH	000
6829839	M	1935	6	20	LIPPETAL	REINHARD	SCHNEIDER	000
270933	M	1961	3	21	REINBEK STADT	THEODOR	JAPPE	000
7695365	F	1971	7	12	BAD HONNEF	WILMA	ALBRECHT	000
1723616	F	1981	9	6	ALBSTADT	EIKEBJOERN	ZENKE	000
16440591	F	1992	7	29	PASSAU	THERESE	SCHEDLBAUER	000
4697007	M	1993	1	7	HAMELN	HANNSJOERG	HOFF	000
13008231	F	1976	10	14	MAROSVÁSÁRHELY	SIMONA	PADINEANTU	154
231163	M	1986	3	8	RICKLING	TILL	MORSDORF	000
3283926	M	1965	7	17	BAD BERLEBURG STADT	ANDREAS	FELLER	000
5168478	M	1986	8	20	MAGDEBURG	HERMANN	HARM	000
